timestamp,load,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,net_load,price
2024-03-25 00:00:00-05:00,39161.75,3623.416666666666,41.958333333333336,3751.9,106.09999999999998,0.7250000000000001,21532.500000000004,10243.316666666668,0.0,17628.524999999998,10.67
2024-03-25 01:00:00-05:00,38000.666666666664,3320.683333333333,0.0,3751.7500000000005,111.05833333333332,0.7250000000000001,20695.500000000004,10149.525,0.0,17304.44166666667,9.31
2024-03-25 02:00:00-05:00,37443.5,3537.308333333333,16.599999999999998,3751.7166666666667,123.925,0.7000000000000001,19670.025,10367.533333333333,0.0,17772.774999999998,8.05
2024-03-25 03:00:00-05:00,37505.5,3478.0249999999996,0.0,3752.025,70.925,0.7000000000000001,19706.666666666668,10524.816666666668,0.0,17798.133333333335,7.24
2024-03-25 04:00:00-05:00,38116.25,3343.3666666666663,1.9000000000000001,3751.6833333333325,72.10833333333333,0.75,20393.01666666667,10693.766666666668,0.0,17722.483333333334,9.12
2024-03-25 05:00:00-05:00,39742.333333333336,3394.525000000001,53.491666666666674,3751.816666666666,75.80833333333334,0.8083333333333332,20629.783333333333,11875.808333333332,0.0,19111.741666666665,10.65
2024-03-25 06:00:00-05:00,42426.666666666664,4406.025000000001,129.275,3751.6333333333337,379.15833333333336,0.6833333333333332,19920.19166666667,13801.366666666667,0.0,22505.79166666667,18.86
2024-03-25 07:00:00-05:00,44011.0,4762.133333333332,142.33333333333334,3752.0083333333337,605.6999999999999,30.108333333333334,20562.916666666668,14133.89166666667,0.0,23417.975000000002,23.88
2024-03-25 08:00:00-05:00,44625.75,5307.875,60.09166666666666,3751.6249999999995,273.6833333333333,2517.358333333334,18756.808333333334,13852.65,0.0,23351.583333333332,14.35
2024-03-25 09:00:00-05:00,45452.25,4857.233333333334,59.991666666666674,3752.291666666666,58.73333333333333,5533.2,17930.63333333333,13285.800000000001,0.0,21988.416666666668,8.18
2024-03-25 10:00:00-05:00,45868.583333333336,4038.683333333334,54.275,3752.516666666667,111.71666666666665,6954.333333333335,18664.208333333332,12425.950000000003,0.0,20250.041666666664,7.5
2024-03-25 11:00:00-05:00,46275.916666666664,3363.2166666666676,41.96666666666667,3751.7416666666663,234.13333333333333,7944.191666666666,19448.81666666667,11608.549999999997,0.0,18882.908333333333,7.03
2024-03-25 12:00:00-05:00,46798.416666666664,3369.6999999999994,41.900000000000006,3752.3249999999994,114.16666666666667,9292.416666666668,19660.899999999998,10643.766666666668,0.0,17845.1,6.37
2024-03-25 13:00:00-05:00,46921.583333333336,3236.7666666666664,41.91666666666667,3751.208333333334,133.15833333333333,10224.833333333334,20766.949999999997,8913.125,0.0,15929.800000000001,5.98
2024-03-25 14:00:00-05:00,47134.666666666664,3166.741666666667,41.69166666666666,3751.166666666666,52.958333333333336,10435.958333333334,21509.800000000003,8453.741666666667,0.0,15188.908333333335,6.17
2024-03-25 15:00:00-05:00,47272.75,2934.966666666667,41.925000000000004,3751.2583333333337,152.15,9959.416666666666,21869.68333333333,8930.025,0.0,15443.650000000001,6.86
2024-03-25 16:00:00-05:00,47913.333333333336,2858.7083333333335,41.791666666666664,3751.5083333333337,152.03333333333333,9984.0,20725.666666666668,10773.616666666667,0.0,17203.666666666668,8.49
2024-03-25 17:00:00-05:00,48157.833333333336,2932.866666666667,41.90833333333333,3752.983333333333,194.72500000000002,9648.666666666666,19919.56666666667,12134.816666666666,0.0,18589.600000000002,9.69
2024-03-25 18:00:00-05:00,48251.083333333336,3241.941666666666,77.85000000000001,3753.5,275.52500000000003,6758.083333333333,19854.75833333333,14737.258333333333,0.0,21638.241666666665,14.63
2024-03-25 19:00:00-05:00,47570.583333333336,5087.999999999999,182.975,3754.2166666666667,396.26666666666665,909.35,17155.81666666667,20131.333333333332,0.0,29505.416666666668,36.9
2024-03-25 20:00:00-05:00,47549.0,5718.508333333334,176.6,3753.6583333333333,390.07500000000005,0.775,16064.783333333331,21526.083333333332,0.0,31483.441666666662,48.72
2024-03-25 21:00:00-05:00,46123.833333333336,5320.758333333332,146.49999999999997,3753.2999999999993,270.5833333333333,0.5,15648.574999999999,21169.766666666666,0.0,30474.758333333335,40.59
2024-03-25 22:00:00-05:00,43757.0,4903.633333333334,42.14166666666667,3753.4083333333333,90.13333333333333,0.5083333333333333,14824.191666666666,20311.183333333334,0.0,28932.3,26.05
2024-03-25 23:00:00-05:00,41276.916666666664,4525.816666666667,41.875,3754.125,40.458333333333336,0.4583333333333334,13492.125,19594.608333333334,0.0,27784.333333333332,21.64
2024-03-26 00:00:00-05:00,39320.25,4266.333333333333,41.93333333333333,3754.2999999999997,106.15833333333332,0.47500000000000003,12010.691666666668,19316.93333333333,0.0,27309.083333333332,20.64
2024-03-26 01:00:00-05:00,38082.666666666664,4721.35,43.416666666666664,3754.5916666666667,62.25,0.6083333333333334,10207.166666666666,19524.141666666663,0.0,27874.891666666663,20.32
2024-03-26 02:00:00-05:00,37487.75,5094.275,57.32500000000001,3754.5083333333337,120.06666666666668,0.4416666666666666,8407.433333333334,20080.275,0.0,29079.874999999996,20.41
2024-03-26 03:00:00-05:00,37451.0,6229.875,41.90833333333334,3754.141666666668,172.9916666666667,0.45,6273.866666666668,21126.358333333334,0.0,31176.68333333333,23.17
2024-03-26 04:00:00-05:00,38181.916666666664,6721.091666666667,41.916666666666664,3754.3999999999996,131.90833333333333,0.4916666666666667,5267.183333333333,22196.93333333333,0.0,32914.241666666676,24.79
2024-03-26 05:00:00-05:00,40262.5,6715.966666666666,53.80833333333334,3754.6,205.50000000000003,0.7166666666666668,4985.441666666667,24420.33333333334,0.0,35276.34166666667,36.98
2024-03-26 06:00:00-05:00,44011.916666666664,6771.708333333333,133.34166666666667,3755.3333333333335,576.7333333333332,0.525,5629.208333333333,26709.441666666666,0.0,38382.183333333334,80.43
2024-03-26 07:00:00-05:00,45735.75,6876.208333333333,149.98333333333332,3755.7499999999995,625.3166666666667,428.34999999999997,5931.849999999999,27320.524999999998,0.0,39375.549999999996,86.79
